step,loss,spectral_loss,spacing_loss,smoothness_loss,curvature_loss,tv_loss,amplitude_loss,frequency_loss,prime_loss
2034,0.5050297379493713,0.04885811731219292,0.8716990947723389,0.01990182138979435,2.9474842449417338e-05,0.11139276623725891,19.564626693725586,1.6528450714758947e-06,0.0
2035,0.5049461126327515,0.048849672079086304,0.8715301156044006,0.019912032410502434,2.949231020465959e-05,0.11141865700483322,19.573740005493164,1.6549647625652142e-06,0.0
2036,0.5049052238464355,0.04884273558855057,0.8714428544044495,0.01992286555469036,2.9510878448490985e-05,0.11144533008337021,19.58312225341797,1.656394147175888e-06,0.0
2037,0.5049211978912354,0.0488351434469223,0.8714703917503357,0.01993400789797306,2.9530012398026884e-05,0.1114727333188057,19.5926570892334,1.6496823036504793e-06,0.0
2038,0.5048676133155823,0.0488266721367836,0.8713604807853699,0.019945358857512474,2.954945739475079e-05,0.11150120198726654,19.602258682250977,1.6556273294554558e-06,0.0
2039,0.5048302412033081,0.04881753399968147,0.8712852597236633,0.019955800846219063,2.956717071356252e-05,0.11152840405702591,19.61141586303711,1.680048399066436e-06,0.0
2040,0.5047469735145569,0.04881082475185394,0.8711132407188416,0.019966155290603638,2.958463846880477e-05,0.11155616492033005,19.62057113647461,1.726680693536764e-06,0.0
2041,0.5047611594200134,0.04880300536751747,0.8711387515068054,0.01997649110853672,2.9602259019156918e-05,0.1115836426615715,19.629615783691406,1.7524893110021367e-06,0.0
2042,0.5047228932380676,0.04879522696137428,0.8710585832595825,0.019987424835562706,2.9620954592246562e-05,0.1116117611527443,19.638933181762695,1.7682217503534048e-06,0.0
2043,0.5046765804290771,0.04878869652748108,0.8709604740142822,0.019997747614979744,2.9638458727276884e-05,0.11163783818483353,19.647981643676758,1.7948891581909265e-06,0.0
2044,0.5046165585517883,0.0487808883190155,0.8708377480506897,0.020008409395813942,2.9657468985533342e-05,0.11166460067033768,19.65686798095703,1.8122344727089512e-06,0.0
2045,0.5045816898345947,0.0487724244594574,0.8707675337791443,0.02001858688890934,2.967593536595814e-05,0.11168984323740005,19.665376663208008,1.8293213770448347e-06,0.0
2046,0.5045596361160278,0.04876658320426941,0.8707177042961121,0.02002875879406929,2.969441811728757e-05,0.11171510070562363,19.67383575439453,1.8288690171175404e-06,0.0
2047,0.5045878291130066,0.0487603098154068,0.8707695603370667,0.020038526505231857,2.9712169634876773e-05,0.11173973232507706,19.68214225769043,1.8218032664663042e-06,0.0
2048,0.5045222043991089,0.04875241219997406,0.8706368207931519,0.020047709345817566,2.9727723813266493e-05,0.11176268756389618,19.690555572509766,1.849791374297638e-06,0.0
2049,0.5044137239456177,0.04874492064118385,0.8704169392585754,0.020057234913110733,2.974339440697804e-05,0.1117868646979332,19.69930648803711,1.8860720274460618e-06,0.0
2050,0.504645049571991,0.048739515244960785,0.8708717823028564,0.02006721682846546,2.975964525830932e-05,0.11181227117776871,19.70844841003418,1.9229162262490718e-06,0.0
2051,0.5046358704566956,0.048730090260505676,0.870853841304779,0.02007756568491459,2.977736403408926e-05,0.11183847486972809,19.717418670654297,1.9551171135390177e-06,0.0
2052,0.5046128630638123,0.04872423782944679,0.8708012104034424,0.020087918266654015,2.979535383929033e-05,0.1118650808930397,19.726308822631836,1.990794771700166e-06,0.0
2053,0.5045284032821655,0.048715509474277496,0.8706316947937012,0.020098282024264336,2.9813680157531053e-05,0.11189208924770355,19.73512840270996,2.029182269325247e-06,0.0
2054,0.5044587850570679,0.048707589507102966,0.870490312576294,0.020108662545681,2.9832268410245888e-05,0.11191947013139725,19.74388885498047,2.0745205802086275e-06,0.0
2055,0.5042584538459778,0.0487016960978508,0.8700828552246094,0.02011938951909542,2.985134233313147e-05,0.11194753646850586,19.752866744995117,2.111444928232231e-06,0.0
2056,0.5041998624801636,0.04869309440255165,0.8699641823768616,0.020130829885601997,2.987216976180207e-05,0.11197721213102341,19.761981964111328,2.123937747455784e-06,0.0
2057,0.5041664838790894,0.04868483543395996,0.8698951005935669,0.02014198526740074,2.9891933081671596e-05,0.11200521886348724,19.771129608154297,2.13911243918119e-06,0.0
2058,0.5041148066520691,0.04867701604962349,0.869788646697998,0.020152874290943146,2.9910748708061874e-05,0.11203169822692871,19.780298233032227,2.1496423414646415e-06,0.0
2059,0.5040931701660156,0.048672910779714584,0.8697341680526733,0.020163314417004585,2.992789086420089e-05,0.112057164311409,19.789737701416016,2.1429257230920484e-06,0.0
2060,0.5040870308876038,0.048664115369319916,0.8697202205657959,0.020173031836748123,2.9943370464025065e-05,0.11208142340183258,19.79915428161621,2.121782699759933e-06,0.0
2061,0.5042356848716736,0.04865581914782524,0.8700151443481445,0.020182916894555092,2.995973227370996e-05,0.11210684478282928,19.808475494384766,2.105418843711959e-06,0.0
2062,0.5041936039924622,0.048648301512002945,0.8699272274971008,0.020193185657262802,2.997757474076934e-05,0.11213302612304688,19.817615509033203,2.089612053168821e-06,0.0
2063,0.5041382908821106,0.04864044487476349,0.8698139786720276,0.020203670486807823,2.9996417652000673e-05,0.11215973645448685,19.826509475708008,2.093605644404306e-06,0.0
2064,0.5038926005363464,0.048633769154548645,0.8693176507949829,0.020214684307575226,3.0016275559319183e-05,0.11218737065792084,19.835458755493164,2.102452071994776e-06,0.0
2065,0.5038585662841797,0.048625458031892776,0.8692479133605957,0.020225627347826958,3.003626989084296e-05,0.1122158095240593,19.844282150268555,2.1354017007979564e-06,0.0
2066,0.5038301944732666,0.04861491173505783,0.8691935539245605,0.020236779004335403,3.0056002287892625e-05,0.11224501579999924,19.853418350219727,2.180860064981971e-06,0.0
2067,0.5037710666656494,0.048609066754579544,0.869067907333374,0.02024744264781475,3.0074079404585063e-05,0.11227305978536606,19.86268424987793,2.2253179849940352e-06,0.0
2068,0.503740668296814,0.04860147461295128,0.8690028190612793,0.020258763805031776,3.0093431632849388e-05,0.11230244487524033,19.872211456298828,2.254938408441376e-06,0.0
2069,0.503929853439331,0.048595115542411804,0.8693743348121643,0.020269794389605522,3.011185981449671e-05,0.11233015358448029,19.881725311279297,2.28313706429617e-06,0.0
2070,0.5038815140724182,0.04858611151576042,0.8692769408226013,0.020280370488762856,3.012982961081434e-05,0.1123565211892128,19.890832901000977,2.306155920450692e-06,0.0
2071,0.5039079189300537,0.0485796183347702,0.869324803352356,0.020290525630116463,3.0147377401590347e-05,0.11238166689872742,19.89957046508789,2.3323093500948744e-06,0.0
2072,0.503847062587738,0.04857439175248146,0.8691960573196411,0.02030007541179657,3.0163819246808998e-05,0.1124061718583107,19.90807342529297,2.357956191190169e-06,0.0
2073,0.5037720203399658,0.048565659672021866,0.8690459728240967,0.020309818908572197,3.0180983230820857e-05,0.11243195086717606,19.916589736938477,2.3833836166886613e-06,0.0
2074,0.5035280585289001,0.04855668544769287,0.8685588240623474,0.02031986601650715,3.019924770342186e-05,0.11245836317539215,19.924942016601562,2.4251769445982063e-06,0.0
2075,0.5035077333450317,0.04855198785662651,0.8685097694396973,0.020330393686890602,3.021836164407432e-05,0.11248600482940674,19.93359375,2.4522337298549246e-06,0.0
2076,0.5035534501075745,0.04854409396648407,0.8685986399650574,0.020341528579592705,3.0238474209909327e-05,0.11251427233219147,19.94256591796875,2.4766038677626057e-06,0.0
2077,0.5034531950950623,0.04853494092822075,0.8683973550796509,0.020353198051452637,3.0259465347626247e-05,0.11254312098026276,19.951814651489258,2.494121645213454e-06,0.0
2078,0.5034125447273254,0.04852961003780365,0.8683069944381714,0.020365096628665924,3.0280447390396148e-05,0.11257272213697433,19.961397171020508,2.5155545699817594e-06,0.0
2079,0.5033156275749207,0.048519317060709,0.8681135177612305,0.020377155393362045,3.0301269362098537e-05,0.11260255426168442,19.97127914428711,2.53381722359336e-06,0.0
2080,0.503367006778717,0.048511818051338196,0.8682109117507935,0.02038862183690071,3.0320285077323206e-05,0.11263109743595123,19.981197357177734,2.55440363616799e-06,0.0
2081,0.5035520792007446,0.048505134880542755,0.8685747385025024,0.020399346947669983,3.03380820696475e-05,0.1126585528254509,19.99076271057129,2.5738268050190527e-06,0.0
2082,0.5035222172737122,0.048498667776584625,0.8685089945793152,0.02040942944586277,3.035479676327668e-05,0.11268521100282669,20.000022888183594,2.5971658033085987e-06,0.0
2083,0.5034846067428589,0.04849063232541084,0.8684310913085938,0.02041991986334324,3.0373086701729335e-05,0.11271262168884277,20.009117126464844,2.6188508854829706e-06,0.0
2084,0.5033764839172363,0.0484793521463871,0.8682190179824829,0.020430775359272957,3.039278271899093e-05,0.11274071037769318,20.018077850341797,2.6416962555231294e-06,0.0
2085,0.5030951499938965,0.04847459867596626,0.8676481246948242,0.02044120989739895,3.0411954867304303e-05,0.11276747286319733,20.026697158813477,2.6532097763265483e-06,0.0
2086,0.5030549168586731,0.048465922474861145,0.8675674200057983,0.020451730117201805,3.04315490211593e-05,0.1127946600317955,20.035320281982422,2.679214730960666e-06,0.0
2087,0.5030844807624817,0.04845966771245003,0.8676205277442932,0.020462431013584137,3.0450752092292532e-05,0.11282207816839218,20.044267654418945,2.723749958022381e-06,0.0
2088,0.5030242204666138,0.04845016449689865,0.8675001263618469,0.02047370932996273,3.0470930141746067e-05,0.1128501147031784,20.053495407104492,2.7724081519409083e-06,0.0
2089,0.5029836297035217,0.048442233353853226,0.8674156069755554,0.020484402775764465,3.0489105483866297e-05,0.11287641525268555,20.062814712524414,2.8146580461907433e-06,0.0
2090,0.5029136538505554,0.048436421900987625,0.8672675490379333,0.020495431497693062,3.0507571864291094e-05,0.11290372163057327,20.072467803955078,2.8558513349707937e-06,0.0
2091,0.5028764009475708,0.04842957481741905,0.8671870231628418,0.02050608955323696,3.052510874113068e-05,0.11293032020330429,20.082067489624023,2.887360324166366e-06,0.0
2092,0.5028343200683594,0.048424333333969116,0.8670938611030579,0.020516417920589447,3.054183252970688e-05,0.11295631527900696,20.09161376953125,2.9016796361247543e-06,0.0
2093,0.5028122067451477,0.04841507971286774,0.8670487403869629,0.02052692323923111,3.055946945096366e-05,0.11298345774412155,20.101097106933594,2.9205830287537538e-06,0.0
2094,0.5028052926063538,0.04840647056698799,0.8670327067375183,0.0205377284437418,3.05781104543712e-05,0.1130109503865242,20.110544204711914,2.9488317068171455e-06,0.0
2095,0.5027021765708923,0.04839973896741867,0.8668205142021179,0.020548785105347633,3.05975518131163e-05,0.11303871870040894,20.11994743347168,2.983532795042265e-06,0.0
2096,0.5026758313179016,0.04839130863547325,0.8667656779289246,0.020560184493660927,3.061846655327827e-05,0.11306709051132202,20.12918472290039,3.013534978890675e-06,0.0
2097,0.5026296377182007,0.04838435724377632,0.8666684031486511,0.020571764558553696,3.063995245611295e-05,0.11309666186571121,20.13835906982422,3.066410954488674e-06,0.0
2098,0.5026019811630249,0.04837511107325554,0.8666129112243652,0.020583270117640495,3.0661351047456264e-05,0.11312601715326309,20.14742660522461,3.099348987234407e-06,0.0
2099,0.5025562644004822,0.04836829751729965,0.8665162920951843,0.02059425413608551,3.068109435844235e-05,0.11315431445837021,20.15657615661621,3.1034101084514987e-06,0.0
2100,0.502558708190918,0.048359666019678116,0.8665198683738708,0.020605111494660378,3.070059392484836e-05,0.113181471824646,20.16560935974121,3.1015474633022677e-06,0.0
2101,0.5025041699409485,0.048353161662817,0.8664047718048096,0.020616380497813225,3.07206209981814e-05,0.11320899426937103,20.17483901977539,3.1209649478114443e-06,0.0
2102,0.5024516582489014,0.04834503307938576,0.8662962913513184,0.020627761259675026,3.074011692660861e-05,0.11323658376932144,20.184484481811523,3.1390659387398046e-06,0.0
2103,0.5024120211601257,0.04833771660923958,0.8662115335464478,0.020638931542634964,3.075896165682934e-05,0.11326398700475693,20.194244384765625,3.1745221349410713e-06,0.0
2104,0.5024009943008423,0.04832872375845909,0.866187572479248,0.020649993792176247,3.07778173009865e-05,0.11329144984483719,20.203964233398438,3.212591536794207e-06,0.0
2105,0.5023722648620605,0.04832318425178528,0.8661221861839294,0.02066025510430336,3.079521411564201e-05,0.11331797391176224,20.21327018737793,3.2698121685825754e-06,0.0
2106,0.5022506713867188,0.04831419512629509,0.8658786416053772,0.02066979557275772,3.0811257602181286e-05,0.11334362626075745,20.222206115722656,3.3553901630511973e-06,0.0
2107,0.5022828578948975,0.048307906836271286,0.8659372925758362,0.02067912183701992,3.082664989051409e-05,0.11336879432201385,20.231151580810547,3.4187100936833303e-06,0.0
2108,0.502332329750061,0.04830065742135048,0.8660317063331604,0.02068927139043808,3.084365016547963e-05,0.11339570581912994,20.240406036376953,3.4641673209989676e-06,0.0
2109,0.5021997690200806,0.048292454332113266,0.8657634258270264,0.020700054243206978,3.086196011281572e-05,0.11342327296733856,20.249919891357422,3.4998781757167308e-06,0.0
2110,0.5021628737449646,0.04828605055809021,0.8656824231147766,0.020711448043584824,3.088134326389991e-05,0.1134515330195427,20.259672164916992,3.534545612637885e-06,0.0
2111,0.5020822286605835,0.04827742278575897,0.8655182123184204,0.02072347328066826,3.0902450816938654e-05,0.11348064988851547,20.269502639770508,3.5393193229538156e-06,0.0
2112,0.5020405650138855,0.04826847091317177,0.8654329776763916,0.020735757425427437,3.0924878956284374e-05,0.11351026594638824,20.27914047241211,3.5442612897895742e-06,0.0
2113,0.5019676089286804,0.0482608787715435,0.8652831315994263,0.020747195929288864,3.094567364314571e-05,0.11353806406259537,20.288461685180664,3.5645059597300133e-06,0.0
2114,0.5019580721855164,0.04825272411108017,0.8652611374855042,0.020758841186761856,3.096707587246783e-05,0.11356613785028458,20.297779083251953,3.5891255265596556e-06,0.0
2115,0.5019583702087402,0.04824365675449371,0.8652613759040833,0.020769784227013588,3.09872193611227e-05,0.11359334737062454,20.30682373046875,3.6135472782916622e-06,0.0
2116,0.5019693374633789,0.04823926091194153,0.8652732372283936,0.020780278369784355,3.100566755165346e-05,0.1136196032166481,20.31601333618164,3.6402793739398476e-06,0.0
2117,0.5018060207366943,0.048232994973659515,0.8649402260780334,0.02079022489488125,3.102215123362839e-05,0.11364489793777466,20.325239181518555,3.692607606353704e-06,0.0
2118,0.501776397228241,0.04822597652673721,0.8648753762245178,0.020800618454813957,3.1039173336466774e-05,0.11367134004831314,20.3348331451416,3.7407248782983515e-06,0.0
2119,0.5017350912094116,0.04821707680821419,0.8647910952568054,0.020811526104807854,3.1058221793500707e-05,0.1136995181441307,20.344270706176758,3.771914862227277e-06,0.0
2120,0.501715362071991,0.04820945858955383,0.864747166633606,0.020822804421186447,3.107797238044441e-05,0.11372831463813782,20.353906631469727,3.7919940041319933e-06,0.0
2121,0.5017015337944031,0.048201821744441986,0.8647152781486511,0.020834416151046753,3.109917452093214e-05,0.11375763267278671,20.36336898803711,3.807345592576894e-06,0.0
2122,0.5016183853149414,0.048191819339990616,0.8645497560501099,0.020846107974648476,3.112062768195756e-05,0.11378690600395203,20.37274742126465,3.862525773001835e-06,0.0
2123,0.5016168355941772,0.04818633571267128,0.8645383715629578,0.02085801027715206,3.1142746593104675e-05,0.11381632834672928,20.38213348388672,3.919606115232455e-06,0.0
2124,0.5016074180603027,0.04817630723118782,0.8645197749137878,0.020870182663202286,3.116524749202654e-05,0.11384627223014832,20.391719818115234,3.958322395192226e-06,0.0
2125,0.5015331506729126,0.04816852882504463,0.8643672466278076,0.020881827920675278,3.118624590570107e-05,0.11387468129396439,20.4012451171875,3.999322871095501e-06,0.0
2126,0.5015301704406738,0.048160601407289505,0.864357590675354,0.02089305967092514,3.120608380413614e-05,0.11390240490436554,20.410724639892578,4.0287554838869255e-06,0.0
2127,0.501457929611206,0.04815131798386574,0.8642123341560364,0.020904067903757095,3.1225044949678704e-05,0.11392872780561447,20.42021942138672,4.056526449858211e-06,0.0
